Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Lub_Stress_Index,Thermal_Efficiency,Power_Load_Index
717,2.64,6.05,2.73,76.06,85.59,200.79840000000002,0.0318962458352324,4337.849999999999
630,1.74,2.31,1.61,83.57,69.44,145.4118,0.023185480532044854,1455.3
581,4.61,5.81,1.4,79.28,74.73,365.48080000000004,0.018734106953819486,3375.6099999999997
1137,3.82,6.37,3.18,76.13,67.45,290.8166,0.04714602710955862,7242.6900000000005
619,4.54,6.52,2.67,79.44,72.12,360.6576,0.03702162548230373,4035.8799999999997
542,2.16,5.83,2.03,77.75,82.52,167.94,0.02460009396508798,3159.86
984,2.43,3.55,2.25,74.5,74.92,181.03500000000003,0.030032030161234628,3493.2
970,4.24,6.09,2.85,85.91,80.42,364.2584,0.03543894112920404,5907.3
1345,3.83,5.64,1.52,81.1,75.03,310.613,0.020258560541308736,7585.799999999999
774,3.18,6.3,3.1,75.68,72.15,240.66240000000005,0.04296603701094428,4876.2
374,3.3,9.15,1.52,74.41,68.88,245.55299999999997,0.02206736032703828,3422.1
510,4.11,8.66,3.65,74.75,75.52,307.2225,0.04833156139677418,4416.6
1067,2.6,6.11,1.83,74.99,82.25,194.974,0.022249237416506088,6519.37
828,3.98,6.86,1.16,82.32,74.36,327.63359999999994,0.015599782732681181,5680.08
578,2.59,5.77,1.88,74.72,81.68,193.5248,0.023016647524896235,3335.06
1203,2.67,2.36,1.2,78.1,67.95,208.527,0.017660041551134428,2839.08
666,2.06,2.24,1.78,77.37,79.13,159.3822,0.022494626248625523,1491.8400000000001
1346,3.54,5.78,2.63,77.6,76.78,274.704,0.03425370744286175,7779.88
635,2.14,5.86,1.2,74.29,72.67,158.9806,0.016513001718315434,3721.1000000000004
608,0.79,5.95,3.31,77.46,77.23,61.1934,0.04285898706992269,3617.6
481,4.0,6.41,2.62,76.51,79.77,306.04,0.03284442361233251,3083.21
627,3.2,8.28,2.45,75.6,77.6,241.92,0.03157216087987618,5191.5599999999995
634,4.0,7.85,1.78,75.12,77.91,300.48,0.022846871666426433,4976.9
980,2.95,7.96,1.88,76.09,69.87,224.46550000000002,0.02690710935922293,7800.8
587,5.63,2.44,2.0,80.1,88.42,450.96299999999997,0.022619314338462527,1432.28
1029,4.51,5.96,4.35,73.67,80.4,332.25169999999997,0.05410447088252849,6132.84
833,4.49,4.71,1.6,75.98,89.06,341.15020000000004,0.01796541455587081,3923.43
948,3.34,11.2,3.7,76.26,72.6,254.7084,0.05096418030796415,10617.599999999999
621,2.48,5.73,2.24,76.88,77.29,190.6624,0.02898175326927762,3558.3300000000004
673,2.73,5.06,2.89,76.72,84.18,209.44559999999998,0.03433119097990128,3405.3799999999997
935,3.81,5.94,3.87,75.66,83.39,288.2646,0.04640843669403565,5553.900000000001
1280,2.41,6.3,2.6,85.83,84.65,206.8503,0.030714703991174954,8064.0
1031,3.66,5.28,4.95,78.08,84.01,285.7728,0.05892154994386978,5443.68
960,4.08,5.11,2.81,75.77,75.08,309.1416,0.037426739820626026,4905.6
505,2.63,6.82,1.23,76.56,88.12,201.3528,0.013958237181316705,3444.1000000000004
899,3.96,6.36,3.41,76.78,69.24,304.0488,0.049248981910892276,5717.64
402,3.51,7.71,1.76,79.71,68.33,279.78209999999996,0.025757350247716925,3099.42
525,2.58,3.2,2.29,76.02,74.89,196.1316,0.03057817724954236,1680.0
772,5.0,5.49,1.46,75.68,75.67,378.40000000000003,0.019294301665877932,4238.28
770,3.81,5.61,1.66,75.66,85.68,288.2646,0.01937441417198714,4319.7
432,5.61,5.32,6.8,76.95,69.4,431.68950000000007,0.09798269481517365,2298.2400000000002
782,4.04,8.22,2.01,77.78,80.84,314.2312,0.024863925672448575,6428.040000000001
403,1.96,5.34,2.79,89.42,85.98,175.2632,0.03244940306473563,2152.02
1061,2.2,4.74,1.73,75.01,87.5,165.02200000000002,0.019771426311836992,5029.14
763,1.54,5.29,1.2,76.34,68.88,117.56360000000001,0.017421600258188116,4036.27
512,1.86,6.33,1.13,76.62,74.16,142.5132,0.015237322648688961,3240.96
664,2.67,3.51,1.65,83.88,93.03,223.9596,0.01773621221797138,2330.64
725,3.88,5.78,1.86,77.24,91.93,299.6912,0.020232783614404042,4190.5
975,3.15,12.13,1.24,84.45,84.15,266.0175,0.014735589455069581,11826.75
565,2.62,7.64,1.54,76.38,69.75,200.1156,0.022078849881168476,4316.599999999999
514,3.55,8.51,3.14,76.42,83.86,271.291,0.03744335351259796,4374.14
657,3.93,6.3,1.58,78.53,77.53,308.6229,0.02037920541993997,4139.099999999999
1443,3.11,5.93,1.93,76.07,78.31,236.57769999999996,0.024645635979359468,8556.99
829,3.42,6.11,2.29,86.46,74.94,295.6932,0.03055777547934675,5065.1900000000005
835,3.64,9.14,2.75,77.05,77.35,280.462,0.03555267801516768,7631.900000000001
1099,4.21,4.32,1.72,83.12,81.49,349.9352,0.021106881690160548,4747.68
1050,1.86,8.13,1.76,76.9,84.72,143.03400000000002,0.020774312939764762,8536.5
457,4.16,5.23,1.94,77.7,71.25,323.232,0.027228066353955596,2390.11
1144,3.08,9.88,2.6,74.7,80.83,230.07600000000002,0.03216627091843735,11302.720000000001
715,4.53,8.49,1.87,77.16,79.73,349.5348,0.023454154840818406,6070.35
638,2.65,5.22,1.53,80.69,77.05,213.8285,0.01985723298413589,3330.3599999999997
383,3.59,6.24,2.02,75.1,83.93,269.609,0.024067672576233455,2389.92
737,3.71,5.13,1.61,75.8,82.47,281.21799999999996,0.019522248148145006,3780.81
633,2.57,5.07,2.27,77.64,72.31,199.5348,0.03139261078791166,3209.3100000000004
567,4.29,5.67,1.29,77.15,71.37,330.9735,0.01807481882095855,3214.89
477,3.31,7.07,1.42,80.24,84.29,265.5944,0.01684659902163969,3372.3900000000003
1023,3.53,7.69,1.68,82.14,85.69,289.9542,0.019605552619260985,7866.870000000001
773,4.45,7.41,1.71,76.34,72.69,339.713,0.023524553098837102,5727.93
1683,2.99,6.6,1.95,77.2,72.61,230.82800000000003,0.026855801286902452,11107.8
1508,3.66,10.02,2.37,83.08,73.45,304.07280000000003,0.0322668438030165,15110.16
1565,0.21,4.45,2.37,76.05,89.12,15.9705,0.02659335428710118,6964.25
864,4.16,5.29,2.46,87.56,94.78,364.24960000000004,0.025954840055408306,4570.56
935,2.91,4.69,0.81,77.72,89.83,226.1652,0.009017031168091822,4385.150000000001
699,5.27,12.75,1.59,77.03,70.38,405.94809999999995,0.022591642143841698,8912.25
566,3.51,7.18,2.11,77.83,71.2,273.1833,0.029634827298479306,4063.8799999999997
802,3.04,5.21,1.8,76.01,80.55,231.0704,0.02234636594086084,4178.42
915,4.91,10.16,1.9,72.99,69.15,358.3809,0.027476496388069933,9296.4
612,4.44,9.97,2.4,78.4,74.52,348.09600000000006,0.03220611484083268,6101.64
723,3.01,7.79,3.11,74.78,83.11,225.0878,0.03742028186496428,5632.17
873,3.68,0.72,3.58,76.59,82.71,281.8512,0.04328375731063266,628.56
415,4.09,5.04,1.97,85.15,74.02,348.2635,0.026614424937256832,2091.6
1156,2.65,10.99,2.81,78.41,80.76,207.7865,0.03479444839097964,12704.44
730,3.38,4.5,2.74,81.13,87.56,274.21939999999995,0.031292824201367725,3285.0
1197,5.8,5.39,1.0,84.44,74.91,489.75199999999995,0.013349350774349115,6451.83
592,2.26,4.43,3.55,86.72,87.3,195.98719999999997,0.04066437105791855,2622.56
871,4.03,3.99,3.25,76.7,93.45,309.10100000000006,0.03477795240471349,3475.29
700,2.82,5.61,1.35,85.9,69.9,242.238,0.019313301958039777,3927.0
490,3.15,8.16,2.21,74.45,87.04,234.5175,0.025390622082878893,3998.4
721,4.31,5.84,2.13,74.69,84.22,321.91389999999996,0.02529090177025626,4210.64
381,4.96,10.45,2.41,78.1,77.87,387.376,0.030949013618978602,3981.45
872,2.81,6.49,2.99,77.94,86.71,219.0114,0.034482754643898675,5659.28
490,4.07,4.23,4.74,74.89,73.07,304.8023,0.06486929452999939,2072.7000000000003
713,3.4,6.14,1.32,75.88,70.32,257.99199999999996,0.01877132838860518,4377.82
439,1.6,5.32,4.75,74.21,67.25,118.73599999999999,0.0706319597573294,2335.48
479,2.48,6.01,2.51,78.03,81.13,193.5144,0.030937996926168256,2878.79
424,2.89,4.46,1.69,79.79,91.48,230.59310000000002,0.018473981364890535,1891.04
599,2.86,10.51,1.96,76.58,78.75,219.0188,0.02488888572839546,6295.49
1207,4.09,7.14,1.22,76.58,80.52,313.2122,0.015151513269807095,8617.98
872,4.91,6.97,2.95,74.77,73.8,367.1207,0.03997289431261595,6077.84
881,2.89,16.44,3.07,78.03,84.73,225.50670000000002,0.03623273501324973,14483.640000000001
1346,5.46,6.39,4.56,77.25,76.81,421.785,0.05936726215762762,8600.939999999999
766,4.72,7.39,1.86,77.48,74.22,365.7056,0.02506062718126823,5660.74
772,3.98,7.33,2.21,75.28,73.87,299.6144,0.029917418448975434,5658.76
1423,2.74,7.34,1.24,75.72,78.56,207.4728,0.015784112043773925,10444.82
1046,4.2,6.64,1.18,78.0,76.33,327.6,0.015459188332347919,6945.44
629,4.5,12.61,1.59,74.04,80.82,333.18,0.019673345746925794,7931.69
498,1.96,5.55,1.67,77.57,68.37,152.03719999999998,0.02442591422759774,2763.9
847,4.09,8.9,1.97,76.83,72.44,314.2347,0.027194916179608477,7538.3
558,2.15,11.7,5.15,84.85,82.08,182.42749999999998,0.0627436570731412,6528.599999999999
409,2.42,2.74,1.86,88.04,89.52,213.0568,0.02077747757177418,1120.66
755,4.84,2.97,2.83,74.83,85.52,362.17719999999997,0.033091670592648434,2242.3500000000004
807,3.26,7.78,2.16,77.37,74.35,252.2262,0.029051778204199304,6278.46
550,5.13,8.16,3.06,76.02,71.3,389.9826,0.042917245032644456,4488.0
640,4.99,5.62,1.42,75.29,71.01,375.69710000000003,0.019997180679174664,3596.8
858,3.22,8.28,1.65,77.82,85.56,250.5804,0.019284710228528488,7104.24
738,3.07,10.5,2.48,77.06,66.47,236.5742,0.03731005907777056,7749.0
850,3.14,5.22,2.51,74.04,73.03,232.48560000000003,0.03436943251137443,4437.0
756,2.12,11.14,1.71,76.55,78.8,162.286,0.021700504860342022,8421.84
774,5.53,4.14,1.7,75.26,70.3,416.18780000000004,0.02418207337381602,3204.3599999999997
438,4.47,9.36,6.15,77.72,77.39,347.4084,0.07946762120847381,4099.679999999999
655,4.06,5.22,1.87,89.03,78.48,361.4618,0.02382772377322582,3419.1
454,2.94,6.68,3.77,74.58,66.48,219.2652,0.05670877606667026,3032.72
1173,3.75,7.11,0.92,76.91,79.58,288.41249999999997,0.01156069218890523,8340.03
498,5.19,2.26,2.67,76.24,68.74,395.6856,0.03884200773319643,1125.4799999999998
439,3.02,7.51,1.47,74.27,66.27,224.2954,0.02218197945043316,3296.89
850,2.18,6.19,1.11,75.46,77.61,164.5028,0.014302278791099242,5261.5
631,3.37,5.99,2.8,77.67,75.67,261.7479,0.03700277031812206,3779.69
1149,4.03,4.84,1.17,75.3,83.49,303.459,0.014013652651377093,5561.16
806,5.02,18.5,2.23,76.57,78.55,384.3813999999999,0.028389557175104115,14911.0
559,5.15,5.92,2.79,75.65,76.36,389.5975000000001,0.03653744937959018,3309.2799999999997
1001,3.2,10.75,2.71,79.16,86.35,253.312,0.031383899086983316,10760.75
564,2.11,5.61,1.77,78.02,86.63,164.6222,0.020431718754274644,3164.04
858,2.83,5.39,2.03,76.28,82.17,215.8724,0.024704877120010082,4624.62
824,4.19,5.25,2.55,77.28,72.63,323.80320000000006,0.03510945406726503,4326.0
1006,2.02,6.81,4.88,83.43,81.06,168.5286,0.060202311842793996,6850.86
604,2.28,4.25,3.49,75.17,77.92,171.3876,0.04478952197259728,2567.0
693,2.09,4.72,1.78,77.83,84.22,162.66469999999998,0.021135119789228236,3270.96
521,3.99,10.18,2.89,75.07,91.86,299.5293,0.03146091536458574,5303.78
898,4.91,1.42,2.93,76.83,79.91,377.2353,0.03666624494227945,1275.1599999999999
877,3.07,8.29,2.12,77.51,76.28,237.9557,0.02779234035234133,7270.329999999999
1650,3.76,4.05,3.23,86.2,85.0,324.11199999999997,0.03799999552941229,6682.5
955,5.52,8.48,2.08,76.16,72.02,420.40319999999997,0.02888086241587581,8098.400000000001
617,2.86,7.19,1.52,75.44,81.16,215.7584,0.018728435346422455,4436.2300000000005
879,3.83,4.18,1.18,75.82,90.3,290.3906,0.013067551155309949,3674.22
363,3.8,3.89,2.33,82.82,88.61,314.71599999999995,0.026294997596772646,1412.07
570,2.69,8.22,3.06,83.0,67.07,223.26999999999998,0.04562396814910271,4685.400000000001
512,2.47,6.34,2.3,74.5,79.48,184.01500000000001,0.02893809399369728,3246.08
496,3.05,2.15,1.84,75.97,79.2,231.7085,0.023232320298949456,1066.3999999999999
572,3.7,3.34,1.34,78.93,77.08,292.04100000000005,0.0173845332920948,1910.48
660,2.92,8.0,2.78,74.66,68.5,218.00719999999998,0.04058393568117727,5280.0
775,4.37,13.72,0.75,77.57,78.92,338.98089999999996,0.009503293271250218,10633.0
619,2.11,2.9,2.13,76.79,81.17,162.0269,0.026241218893529764,1795.1
1007,3.57,7.86,2.35,76.36,90.26,272.60519999999997,0.026035893415035073,7915.02
813,2.32,6.78,0.47,79.98,78.08,185.5536,0.00601946644217899,5512.14
657,2.32,10.87,2.9,77.09,74.48,178.84879999999998,0.03893662205469628,7141.589999999999
1120,5.42,11.6,3.17,78.26,84.15,424.16920000000005,0.0376708214294924,12992.0
620,3.5,6.66,1.54,73.42,68.81,256.97,0.022380464702737288,4129.2
605,4.98,4.01,1.88,82.17,75.31,409.20660000000004,0.024963480950274734,2426.0499999999997
451,2.77,4.69,2.61,86.85,84.94,240.57449999999997,0.03072756878648825,2115.19
963,2.71,7.16,6.15,77.37,75.42,209.67270000000002,0.08154334638778224,6895.08
804,2.84,6.72,3.06,83.33,86.37,236.6572,0.035428964289803834,5402.88
892,2.77,5.98,1.32,74.45,80.87,206.22650000000002,0.016322490871461495,5334.160000000001
663,3.38,4.29,2.48,74.87,76.1,253.0606,0.032588694797806204,2844.27
689,4.72,8.16,1.84,76.19,80.12,359.61679999999996,0.022965548806097254,5622.24
1243,3.47,7.04,2.02,75.04,84.52,260.38880000000006,0.023899665889769772,8750.72
808,5.49,3.52,2.3,77.65,76.9,426.29850000000005,0.029908968802474793,2844.16
585,3.48,10.9,2.26,76.35,80.93,265.698,0.02792536415107325,6376.5
714,2.98,17.09,2.0,80.0,73.38,238.4,0.02725537922385129,12202.26
519,2.53,8.21,1.58,75.94,76.37,192.1282,0.02068874941878363,4260.990000000001
549,2.04,8.78,2.2,74.79,70.69,152.57160000000002,0.031121795003282646,4820.219999999999
1140,5.72,8.94,1.85,82.43,77.46,471.49960000000004,0.023883291520359992,10191.599999999999
377,4.53,4.75,1.53,75.8,74.03,343.374,0.02066729424999402,1790.75
852,4.52,4.6,1.15,78.19,92.02,353.4188,0.012497281841199538,3919.2
787,3.53,5.27,3.15,82.63,73.53,291.6839,0.04283965145659575,4147.49
673,1.83,8.8,1.24,76.37,83.42,139.7571,0.014864539095595888,5922.400000000001
833,2.17,10.16,1.52,77.25,79.43,167.6325,0.019136344059380073,8463.28
522,2.57,6.11,2.68,76.53,67.54,196.6821,0.03968018364225886,3189.42
731,2.84,5.19,1.39,85.56,85.47,242.9904,0.01626301436024168,3793.8900000000003
881,3.77,3.78,2.7,76.54,70.88,288.55580000000003,0.03809254541583727,3330.18
1063,2.73,8.83,1.45,77.24,84.34,210.8652,0.017192314774446906,9386.29
576,3.05,12.02,1.69,78.53,75.67,239.51649999999998,0.022333814942009388,6923.5199999999995
1355,2.09,10.81,1.53,77.22,66.01,161.38979999999998,0.023178302805892618,14647.550000000001
986,3.42,7.87,1.67,82.21,80.77,281.15819999999997,0.020675991002105855,7759.82
716,3.04,6.91,2.89,79.96,72.07,243.0784,0.04009989730818686,4947.56
524,3.88,5.63,1.83,77.37,82.46,300.1956,0.022192575528428873,2950.12
445,2.69,6.75,2.86,85.56,81.62,230.1564,0.03504042697372862,3003.75
1119,2.57,10.33,2.48,74.1,68.69,190.43699999999998,0.036104231168404256,11559.27
546,2.62,4.46,1.83,74.33,83.81,194.7446,0.021835100604331154,2435.16
1300,4.13,14.95,1.32,83.59,76.09,345.2267,0.017347875233555625,19435.0
470,4.92,7.29,3.61,77.36,75.89,380.6112,0.04756884338267975,3426.3
398,3.95,7.85,2.3,75.62,76.47,298.699,0.030077150506453442,3124.2999999999997
815,5.03,3.47,1.13,76.86,85.25,386.6058,0.013255130409955376,2828.05
450,3.4,8.45,2.79,77.07,73.67,262.03799999999995,0.03787158438012971,3802.4999999999995
468,1.87,7.34,1.33,79.86,82.9,149.3382,0.016043423878959726,3435.12
784,3.31,6.1,1.89,76.68,70.28,253.81080000000003,0.02689242645241513,4782.4
466,5.3,6.82,1.57,85.35,87.19,452.35499999999996,0.018006650073787125,3178.1200000000003
1571,4.71,6.42,2.18,75.14,85.68,353.9094,0.025443507768031306,10085.82
612,3.07,5.38,1.82,81.33,79.05,249.68309999999997,0.02302339999703985,3292.56
792,2.37,5.94,1.65,77.85,82.04,184.5045,0.020112137967803756,4704.4800000000005
978,2.96,9.44,2.18,78.45,75.28,232.21200000000002,0.02895855088223288,9232.32
536,3.08,11.18,0.9,81.98,76.88,252.49840000000003,0.011706554148471104,5992.48
1296,4.11,6.91,2.8,78.45,75.22,322.4295,0.03722413756658634,8955.36
761,3.73,6.29,1.25,77.64,75.47,289.5972,0.016562870470005236,4786.69
1453,2.96,7.47,2.84,75.77,71.62,224.27919999999997,0.03965372247225321,10853.91
730,5.04,4.88,1.54,78.04,70.52,393.32160000000005,0.021837773420622035,3562.4
1333,0.59,4.68,2.93,77.41,76.31,45.671899999999994,0.03839601121792541,6238.44
463,4.37,6.63,2.92,75.65,69.96,330.5905,0.041738130111759565,3069.69
934,3.37,5.28,1.63,76.06,76.98,256.3222,0.021174328244436443,4931.52
815,4.63,6.93,4.33,81.43,82.26,377.02090000000004,0.052637970746660497,5647.95
625,1.85,4.15,2.28,73.87,81.95,136.6595,0.027821839191965927,2593.75
1094,3.31,6.02,1.1,76.06,67.49,251.7586,0.016298708505155062,6585.879999999999
543,2.36,7.3,1.25,82.67,74.82,195.1012,0.016706760664693843,3963.9
799,4.08,5.56,2.38,75.0,70.6,306.0,0.033711043383704904,4442.44
799,4.83,4.51,2.56,77.46,82.05,374.1318,0.03120048370499894,3603.49
883,5.01,7.31,1.27,76.57,79.52,383.61569999999995,0.015970822941294902,6454.73
538,3.06,4.53,1.64,77.52,79.73,237.2112,0.02056941921868566,2437.1400000000003
809,2.99,6.78,1.97,84.93,82.97,253.94070000000005,0.023743518893151874,5485.02
417,2.32,6.96,1.54,75.78,68.64,175.8096,0.022435894167264835,2902.32
678,3.82,4.43,1.62,76.54,71.83,292.38280000000003,0.022553247591083448,3003.54
817,3.61,6.77,3.57,75.15,74.16,271.2915,0.048139152084796105,5531.089999999999
957,2.92,4.28,0.26,74.33,77.98,217.0436,0.003334187825828696,4095.96
798,2.8,10.39,1.59,81.66,67.18,228.64799999999997,0.02366775473835148,8291.220000000001
569,1.19,4.13,3.06,76.35,67.32,90.85649999999998,0.04545453870253436,2349.97
343,3.65,5.3,2.81,76.84,83.55,280.466,0.03363255133063419,1817.8999999999999
914,2.98,9.61,2.53,84.84,74.97,252.8232,0.033746827564782235,8783.539999999999
878,4.77,6.09,1.75,75.35,78.44,359.4194999999999,0.02231004305073393,5347.0199999999995
688,3.82,9.87,1.17,83.43,85.71,318.7026,0.01365068094146763,6790.5599999999995
516,2.87,7.09,2.57,76.58,73.88,219.7846,0.03478613497751286,3658.44
860,3.65,3.56,1.61,79.38,79.83,289.73699999999997,0.020167854169127628,3061.6
681,4.51,7.07,1.81,76.7,73.11,345.917,0.024757211768949287,4814.67
1289,5.46,4.62,1.35,75.88,84.46,414.3048,0.01598389581057355,5955.18
936,3.31,4.68,0.85,77.71,66.78,257.2201,0.012728359878951798,4380.48
705,1.94,6.21,1.01,77.9,77.29,151.126,0.013067665536593926,4378.05
429,2.44,5.7,2.97,75.45,72.66,184.098,0.040875304035878884,2445.3
626,4.29,8.28,5.12,77.43,72.32,332.17470000000003,0.07079645038765897,5183.28
630,2.12,4.5,2.38,77.41,73.47,164.1092,0.032394170083820596,2835.0
931,4.12,6.25,3.14,79.71,72.56,328.4052,0.04327452545830685,5818.75
493,5.04,4.21,0.55,78.37,69.01,394.9848,0.007969858285776222,2075.53
1234,2.18,6.4,2.13,76.3,78.05,166.334,0.027290195094145406,7897.6
895,0.1,7.67,1.91,74.77,74.63,7.477,0.025592921667838445,6864.65
736,4.05,7.7,2.04,75.45,78.17,305.5725,0.026096964807859176,5667.2
615,3.44,8.4,5.32,75.45,73.21,259.548,0.0726676584253984,5166.0
1317,4.62,6.57,1.37,78.55,74.84,362.901,0.018305716420935807,8652.69
705,3.74,14.71,1.7,76.9,85.71,287.60600000000005,0.019834322735465787,10370.550000000001
687,3.26,5.66,1.91,83.14,82.0,271.03639999999996,0.023292680086258524,3888.42
556,3.2,3.87,2.11,76.31,82.81,244.192,0.025480011414079042,2151.7200000000003
786,2.81,6.21,1.35,76.78,68.01,215.7518,0.01985001913688882,4881.06
412,1.83,6.22,2.75,80.53,74.3,147.3699,0.0370121080737405,2562.64
854,1.59,4.78,2.55,77.06,77.06,122.5254,0.03309109355163592,4082.1200000000003
860,2.6,5.49,2.03,75.49,80.64,196.274,0.025173607989383926,4721.400000000001
454,2.9,3.89,2.27,75.79,72.95,219.79100000000003,0.031117199298533335,1766.06
948,4.0,10.43,1.15,76.31,74.62,305.24,0.015411415785122513,9887.64
1297,2.81,5.65,2.77,75.64,73.45,212.54840000000002,0.037712724613652195,7328.05
586,4.12,7.72,1.99,75.45,70.58,310.85400000000004,0.02819495208345819,4523.92
1302,2.3,4.87,2.84,74.4,64.72,171.12,0.04388132820127809,6340.74
790,1.83,4.52,2.7,75.75,92.72,138.6225,0.029119927834347734,3570.7999999999997
514,2.49,3.36,1.83,76.9,86.65,191.48100000000002,0.021119443609989196,1727.04
746,2.75,6.17,1.04,77.5,71.35,213.125,0.014576031594109098,4602.82
953,2.3,6.0,1.88,77.89,76.21,179.147,0.024668675414161473,5718.0
512,3.01,4.69,2.27,77.08,72.89,232.0108,0.03114281367227141,2401.28
1378,4.44,6.29,2.96,79.57,71.0,353.2908,0.041690134973220425,8667.62
1606,4.4,5.5,1.68,76.97,87.89,338.668,0.0191148004192968,8833.0
1523,2.72,6.45,1.6,75.7,72.01,205.90400000000002,0.02221913314551685,9823.35
888,3.39,6.37,1.31,76.04,73.29,257.77560000000005,0.017874195951126215,5656.56
996,3.26,4.79,3.65,75.29,79.6,245.4454,0.04585426559619779,4770.84
783,2.28,4.98,2.23,76.19,70.85,173.71319999999997,0.03147494262880132,3899.34
1133,1.28,2.81,1.39,84.65,77.88,108.352,0.017847968946074863,3183.73
1505,5.05,6.95,1.36,76.59,74.27,386.7795,0.018311563442633173,10459.75
937,3.6,5.12,2.05,76.36,73.59,274.896,0.027857042008827007,4797.4400000000005
583,2.64,4.16,2.42,74.98,71.77,197.9472,0.033718819323001345,2425.28
873,2.92,7.12,1.78,74.33,71.81,217.0436,0.024787630582421585,6215.76
846,3.09,6.33,1.49,75.76,84.96,234.0984,0.01753766271920166,5355.18
401,3.22,9.12,2.75,76.01,67.91,244.75220000000004,0.04049476653000051,3657.12
887,4.61,7.19,2.18,77.1,77.7,355.431,0.02805662444573688,6377.530000000001
589,0.08,5.94,2.31,78.11,83.59,6.2488,0.027634881249565587,3498.6600000000003
725,3.09,3.71,2.05,74.85,79.85,231.28649999999996,0.025673133916952546,2689.75
673,2.14,18.83,1.74,74.47,87.09,159.3658,0.019979329431699454,12672.589999999998
851,5.0,3.79,2.43,76.74,66.54,383.7,0.03651938134665143,3225.29
669,2.78,7.3,2.84,85.03,67.15,236.3834,0.04229336674707866,4883.7
1147,4.44,10.56,2.83,78.1,70.43,346.764,0.04018173503028041,12112.32
592,3.2,7.49,3.23,76.29,70.53,244.12800000000004,0.045796108635175296,4434.08
474,2.2,3.97,1.78,76.85,76.29,169.07,0.023332019487217262,1881.7800000000002
1009,2.99,8.19,2.88,76.51,70.32,228.76490000000004,0.04095562557513857,8263.71
473,3.92,4.23,2.36,74.95,76.81,293.80400000000003,0.030725161993859912,2000.7900000000002
